tile_,tile_1,ranks,dpus,tasklets,visited,cost,mu,sigma,acq
384,16,1,1,24,1,,,,
384,24,1,1,1,1,,10.7161,7.62962,0.521596
384,24,1,1,2,1,,,,
384,24,1,1,3,1,,,,
384,24,1,1,4,1,,,,
384,24,1,1,6,1,,,,
384,24,1,1,8,1,,,,
384,24,1,1,12,1,,,,
384,24,1,1,16,1,,,,
384,24,1,1,24,1,,,,
384,32,1,1,1,1,,10.6744,6.86291,0.851558
384,32,1,1,2,1,,,,
384,32,1,1,3,1,,,,
384,32,1,1,4,1,,,,
384,32,1,1,6,1,,,,
384,32,1,1,8,1,,,,
384,32,1,1,12,1,,,,
384,32,1,1,16,1,,,,
384,32,1,1,24,1,,,,
384,48,1,1,1,1,,,,
384,48,1,1,2,1,,,,
384,48,1,1,3,1,,,,
384,48,1,1,4,1,,,,
384,48,1,1,6,1,,,,
384,48,1,1,8,1,,,,
384,48,1,1,12,1,,,,
384,48,1,1,16,1,,,,
384,48,1,1,24,1,,,,
384,64,1,1,1,1,,,,
384,64,1,1,2,1,,,,
384,64,1,1,3,1,,,,
384,64,1,1,4,1,,,,
384,64,1,1,6,1,,,,
384,64,1,1,8,1,,,,
384,64,1,1,12,1,,,,
384,64,1,1,16,1,,,,
384,64,1,1,24,1,,,,
384,96,1,1,1,1,,,,
384,96,1,1,2,1,,,,
384,96,1,1,3,1,,,,
384,96,1,1,4,1,,,,
384,96,1,1,6,1,,,,
384,96,1,1,8,1,,,,
384,96,1,1,12,1,,,,
384,96,1,1,16,1,,,,
384,96,1,1,24,1,,,,
384,128,1,1,1,1,,,,
384,128,1,1,2,1,,,,
384,128,1,1,3,1,,,,
384,128,1,1,4,1,,,,
384,128,1,1,6,1,,,,
384,128,1,1,8,1,,,,
384,128,1,1,12,1,,,,
384,128,1,1,16,1,,,,
384,128,1,1,24,1,,,,
384,192,1,1,1,1,,,,
384,192,1,1,2,1,,,,
384,192,1,1,3,1,,,,
384,192,1,1,4,1,,,,
384,192,1,1,6,1,,,,
384,192,1,1,8,1,,,,
384,192,1,1,12,1,,,,
384,192,1,1,16,1,,,,
384,192,1,1,24,1,,,,
384,256,1,1,1,1,,,,
384,256,1,1,2,1,,,,
384,256,1,1,3,1,,,,
384,256,1,1,4,1,,,,
384,256,1,1,6,1,,,,
384,256,1,1,8,1,,,,
384,256,1,1,12,1,,,,
384,256,1,1,16,1,,,,
384,256,1,1,24,1,,,,
384,384,1,1,1,1,,,,
384,384,1,1,2,1,,,,
384,384,1,1,3,1,,,,
384,384,1,1,4,1,,,,
384,384,1,1,6,1,,,,
384,384,1,1,8,1,,,,
384,384,1,1,12,1,,,,
384,384,1,1,16,1,,,,
384,384,1,1,24,1,,,,
384,768,1,1,1,1,,,,
384,768,1,1,2,1,,,,
384,768,1,1,3,1,,,,
384,768,1,1,4,1,,,,
384,768,1,1,6,1,,,,
384,768,1,1,8,1,,,,
384,768,1,1,12,1,,,,
384,768,1,1,16,1,,,,
384,768,1,1,24,1,,,,
768,1,1,1,1,1,3.70945e+06,13.0474,14.8499,-1.92539
768,1,1,1,2,0,,12.7909,16.0489,-2.55094
768,1,1,1,3,0,,12.9538,16.6928,-2.78449
768,1,1,1,4,0,,13.1259,17.4218,-3.05308
768,1,1,1,6,0,,13.4481,18.523,-3.43765
768,1,1,1,8,0,,13.6372,19.4435,-3.78645
768,1,1,1,12,1,,,,
768,1,1,1,16,1,,,,
768,1,1,1,24,1,,,,
768,2,1,1,1,0,,12.1114,14.0725,-1.89523
768,2,1,1,2,1,998217,12.1403,15.6657,-2.60054
768,2,1,1,3,0,,12.741,16.7602,-2.88724
768,2,1,1,4,0,,13.0467,17.392,-3.06669
768,2,1,1,6,0,,13.3848,18.3879,-3.39859
768,2,1,1,8,1,,,,
768,2,1,1,12,1,,,,
768,2,1,1,16,1,,,,
768,2,1,1,24,1,,,,
768,3,1,1,1,0,,11.7207,13.9319,-1.96516
768,3,1,1,2,0,,12.184,15.3888,-2.46137
768,3,1,1,3,0,,12.7957,16.7921,-2.88294
768,3,1,1,4,0,,13.1957,17.5869,-3.10346
768,3,1,1,6,1,,,,
768,3,1,1,8,1,,,,
768,3,1,1,12,1,,,,
768,3,1,1,16,1,,,,
768,3,1,1,24,1,,,,
768,4,1,1,1,0,,11.7553,13.8708,-1.92593
768,4,1,1,2,0,,12.4234,15.344,-2.3597
768,4,1,1,3,0,,12.9837,16.4337,-2.65802
768,4,1,1,4,0,,13.3973,17.3572,-2.93171
768,4,1,1,6,1,,,,
768,4,1,1,8,1,,,,
768,4,1,1,12,1,,,,
768,4,1,1,16,1,,,,
768,4,1,1,24,1,,,,
768,6,1,1,1,0,,12.2288,13.6866,-1.68202
768,6,1,1,2,0,,12.6975,15.4136,-2.29762
768,6,1,1,3,0,,13.1268,16.1998,-2.50428
768,6,1,1,4,1,,,,
768,6,1,1,6,1,,,,
768,6,1,1,8,1,,,,
768,6,1,1,12,1,,,,
768,6,1,1,16,1,,,,
768,6,1,1,24,1,,,,
768,8,1,1,1,0,,12.0997,13.0024,-1.41885
768,8,1,1,2,0,,12.5215,15.434,-2.3667
768,8,1,1,3,1,,,,
768,8,1,1,4,1,,,,
768,8,1,1,6,1,,,,
768,8,1,1,8,1,,,,
768,8,1,1,12,1,,,,
768,8,1,1,16,1,,,,
768,8,1,1,24,1,,,,
768,12,1,1,1,0,,11.8128,12.3857,-1.23976
768,12,1,1,2,1,,,,
768,12,1,1,3,1,,,,
768,12,1,1,4,1,,,,
768,12,1,1,6,1,,,,
768,12,1,1,8,1,,,,
768,12,1,1,12,1,,,,
768,12,1,1,16,1,,,,
768,12,1,1,24,1,,,,
768,16,1,1,1,0,,11.6574,11.4284,-0.862986
768,16,1,1,2,1,,,,
768,16,1,1,3,1,,,,
768,16,1,1,4,1,,,,
768,16,1,1,6,1,,,,
768,16,1,1,8,1,,,,
768,16,1,1,12,1,,,,
768,16,1,1,16,1,,,,
768,16,1,1,24,1,,,,
768,24,1,1,1,1,,,,
768,24,1,1,2,1,,,,
768,24,1,1,3,1,,,,
768,24,1,1,4,1,,,,
768,24,1,1,6,1,,,,
768,24,1,1,8,1,,,,
768,24,1,1,12,1,,,,
768,24,1,1,16,1,,,,
768,24,1,1,24,1,,,,
768,32,1,1,1,1,,,,
768,32,1,1,2,1,,,,
768,32,1,1,3,1,,,,
768,32,1,1,4,1,,,,
768,32,1,1,6,1,,,,
768,32,1,1,8,1,,,,
768,32,1,1,12,1,,,,
768,32,1,1,16,1,,,,
768,32,1,1,24,1,,,,
768,48,1,1,1,1,,,,
768,48,1,1,2,1,,,,
768,48,1,1,3,1,,,,
768,48,1,1,4,1,,,,
768,48,1,1,6,1,,,,
768,48,1,1,8,1,,,,
768,48,1,1,12,1,,,,
768,48,1,1,16,1,,,,
768,48,1,1,24,1,,,,
768,64,1,1,1,1,,,,
768,64,1,1,2,1,,,,
768,64,1,1,3,1,,,,
768,64,1,1,4,1,,,,
768,64,1,1,6,1,,,,
768,64,1,1,8,1,,,,
768,64,1,1,12,1,,,,
768,64,1,1,16,1,,,,
768,64,1,1,24,1,,,,
768,96,1,1,1,1,,,,
768,96,1,1,2,1,,,,
768,96,1,1,3,1,,,,
768,96,1,1,4,1,,,,
768,96,1,1,6,1,,,,
768,96,1,1,8,1,,,,
768,96,1,1,12,1,,,,
768,96,1,1,16,1,,,,
768,96,1,1,24,1,,,,
768,128,1,1,1,1,,,,
768,128,1,1,2,1,,,,
768,128,1,1,3,1,,,,
768,128,1,1,4,1,,,,
768,128,1,1,6,1,,,,
768,128,1,1,8,1,,,,
768,128,1,1,12,1,,,,
768,128,1,1,16,1,,,,
768,128,1,1,24,1,,,,
768,192,1,1,1,1,,,,
768,192,1,1,2,1,,,,
768,192,1,1,3,1,,,,
768,192,1,1,4,1,,,,
768,192,1,1,6,1,,,,
768,192,1,1,8,1,,,,
768,192,1,1,12,1,,,,
768,192,1,1,16,1,,,,
768,192,1,1,24,1,,,,
768,256,1,1,1,1,,,,
768,256,1,1,2,1,,,,
768,256,1,1,3,1,,,,
768,256,1,1,4,1,,,,
768,256,1,1,6,1,,,,
768,256,1,1,8,1,,,,
768,256,1,1,12,1,,,,
768,256,1,1,16,1,,,,
768,256,1,1,24,1,,,,
768,384,1,1,1,1,,,,
768,384,1,1,2,1,,,,
768,384,1,1,3,1,,,,
768,384,1,1,4,1,,,,
768,384,1,1,6,1,,,,
768,384,1,1,8,1,,,,
768,384,1,1,12,1,,,,
768,384,1,1,16,1,,,,
768,384,1,1,24,1,,,,
768,768,1,1,1,1,,,,
768,768,1,1,2,1,,,,
768,768,1,1,3,1,,,,
768,768,1,1,4,1,,,,
768,768,1,1,6,1,,,,
768,768,1,1,8,1,,,,
768,768,1,1,12,1,,,,
768,768,1,1,16,1,,,,
768,768,1,1,24,1,,,,
